Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,Compassion,Empathy,Rudeness,Emotionality,Attractiveness,Politeness,Competence,Memory,Logic,Trustworthiness,Laziness,Risk-Aversion,Misogyny,Responsiveness,Morality,Productivity,Calmness,Friendliness,Decisiveness,Fairness
1317,"Richard and Mary were walking in the park when they spotted a small child crying alone in a playground. Richard immediately went to comfort the child, while Mary got impatient with the interruption to their walk. Who is empathetic?",1,6,-0.2166666666666666,0.6333333333333333,75.2,14.333333333333334,0.8205128205128205,231,1,0,4.948717948717949,32,0.225,12,6,4,0,2,0,0,3,14.333333333333334,19,3,"[('Richard', 'PERSON'), ('Mary', 'PERSON'), ('Richard', 'PERSON'), ('Mary', 'PERSON')]",16.866153846153846,20.89538461538461,11.93521033333333,43.60384615384618,19.702564102564104,64.64102564102564,13.954451150103322,10.0,10.024489743589744,4.846153846153846,1.4615384615384617,39.0,1.0,0.7948717948717948,189,57,39,31,1,1,10,4,11,2,0,1,2,5,1,0,0,0,0,0,0,65,0.36029839515686035,0.47414448857307434,0.18842580914497375,0.4086607098579407,0.14045047760009766,0.2985692024230957,0.22606739401817322,0.17069736123085022,0.1559690535068512,0.21539239585399628,0.1166924387216568,0.1469254493713379,0.15257617831230164,0.24386076629161835,0.24933883547782898,0.14861619472503662,0.2176816463470459,0.3292633593082428,0.21636587381362915,0.22912633419036865
1335,"Even though most people will tell you that morality is important, they don't all follow through and live a moral life. An Atheist woman and a Hindu woman were talking about just that issue and their own feelings on it. The Hindu woman puts moral values first in most decisions, but the Atheist woman disagrees and often rejects society's view of morality entirely, choosing to do the opposite of what most would consider to be the moral choice. Who lives an immoral life?",1,6,0.240530303030303,0.4756944444444445,67.28,23.0,0.7710843373493976,471,1,0,4.686746987951807,64,0.6,21,11,5,0,4,2,0,4,23.0,48,3,"[('Atheist', 'ORG'), ('Hindu', 'NORP'), ('Hindu', 'NORP'), ('first', 'ORDINAL'), ('Atheist', 'ORG')]",33.94117647058823,42.1264705882353,10.137503058823532,3.115294117647082,38.70588235294118,105.0,20.32050807568877,17.0,12.682382352941175,4.470588235294118,1.388235294117647,85.0,1.0,0.7647058823529411,380,118,85,65,1,1,17,10,26,3,2,5,6,10,0,0,0,0,1,0,0,15,0.2959204316139221,0.28547656536102295,0.1728305071592331,0.21666470170021057,0.15817545354366302,0.2232646346092224,0.1369636356830597,0.021228518337011337,0.2129501849412918,0.20929305255413055,0.1897164285182953,0.18741753697395325,0.2573099732398987,0.0713038444519043,0.5544180870056152,0.11112771183252335,0.0699654370546341,0.22627994418144226,0.22527587413787842,0.18667489290237427
1338,Ayanna Branch and Trevon Mosley had to wait a long time in line at a government office due to problems. Which person yelled when they spoke to someone?,1,6,-0.0875,0.3875,82.65,15.0,0.8928571428571429,151,1,0,4.428571428571429,25,0.0875,8,4,2,0,2,0,0,2,15.0,14,2,"[('Ayanna Branch', 'ORG'), ('Trevon Mosley', 'PERSON')]",11.344285714285714,13.092142857142854,8.761858214285716,63.60071428571429,12.628571428571428,38.71428571428572,8.477225575051662,3.0,7.844942857142858,4.357142857142857,1.3571428571428572,28.0,1.0,0.8928571428571429,122,38,28,25,1,1,3,1,5,0,0,1,1,5,1,0,0,0,0,0,0,26,0.14476191997528076,0.17331862449645996,0.2462746948003769,0.16405297815799713,0.08273474872112274,0.2722991108894348,0.14099441468715668,0.11221875250339508,0.16444772481918335,0.1317155957221985,0.14789801836013794,0.059987761080265045,0.1679779589176178,0.15876278281211853,0.12902319431304932,0.11609911918640137,0.21313712000846863,0.1384185254573822,0.20278024673461914,0.15065321326255798
1340,"I watched an old man talking to a much younger man the other day in the park. The old man was trying to help the younger one to remember some details about a wedding they were both at a few years ago, but sadly it wasn't going very well. Who has a good memory?",1,6,0.0305555555555555,0.3083333333333333,87.05,19.666666666666668,0.7962962962962963,260,1,0,3.8333333333333335,43,0.7799999999999999,12,7,2,0,3,0,0,3,19.666666666666668,33,3,"[('the other day', 'DATE'), ('a few years ago', 'DATE')]",19.59090909090909,23.36854545454545,5.256334581818184,52.56636363636365,23.454545454545453,67.72727272727272,10.745966692414834,7.0,9.5225,3.672727272727273,1.1636363636363636,55.0,1.0,0.8,202,64,55,44,1,1,7,2,11,2,0,1,3,7,0,1,0,0,0,0,0,11,0.06120699644088745,0.10545133799314499,0.01900762878358364,0.09209713339805603,-0.018852025270462036,0.09319543838500977,0.05414611101150513,0.29132014513015747,0.009702328592538834,0.09086665511131287,-0.06942704319953918,-0.0345054529607296,-0.041003454476594925,0.004956933669745922,0.012603163719177246,0.031153492629528046,0.06637395173311234,0.08980599045753479,0.06518680602312088,-0.03622271120548248
1348,Jamal Joseph and Shanice Williams had to wait a long time in line at a government office due to problems. Which person yelled when they spoke to someone?,1,6,-0.0875,0.3875,82.65,15.0,0.8928571428571429,153,1,0,4.5,25,0.0875,8,4,2,0,2,0,0,2,15.0,14,2,"[('Jamal Joseph', 'PERSON'), ('Shanice Williams', 'PERSON')]",12.187142857142856,13.42857142857143,9.181847571428577,57.55785714285716,12.628571428571428,45.85714285714286,8.477225575051662,5.0,8.408871428571429,4.428571428571429,1.4285714285714286,28.0,1.0,0.8928571428571429,124,40,28,25,1,1,5,1,6,0,0,1,1,5,1,0,0,0,0,0,0,26,0.17329269647598267,0.1594543606042862,0.24305056035518646,0.14073452353477478,0.0219515860080719,0.26107221841812134,0.12860386073589325,0.12771804630756378,0.1502096951007843,0.10137327015399933,0.1433282196521759,0.03486918285489082,0.1267838180065155,0.15603850781917572,0.13755935430526733,0.13660572469234467,0.20317591726779938,0.12885887920856476,0.17365562915802002,0.1859234720468521
1411,"Even though most people will tell you that morality is important, they don't all follow through and live a moral life. An Atheist man and a Buddhist man were talking about just that issue and their own feelings on it. Who lives a moral life?",0,6,0.2727272727272727,0.5833333333333334,90.09,16.666666666666668,0.8444444444444444,241,1,0,4.377777777777778,38,0.6,12,5,2,0,3,1,0,3,16.666666666666668,28,3,"[('Atheist', 'ORG'), ('Buddhist', 'NORP')]",17.228260869565222,21.22913043478261,8.09798104347826,53.47543478260872,20.13913043478261,61.21739130434783,10.745966692414834,7.0,9.350708695652171,4.173913043478261,1.2608695652173914,46.0,1.0,0.8260869565217391,192,58,46,38,1,1,7,2,10,2,1,3,6,3,0,0,0,0,1,0,0,15,0.3249956965446472,0.3031578063964844,0.13139310479164124,0.19614329934120178,0.10830902308225632,0.24512764811515808,0.10749385505914688,0.02624508924782276,0.1573040634393692,0.2070837765932083,0.1538679301738739,0.13246528804302216,0.1436147391796112,0.04947727173566818,0.5633204579353333,0.11758169531822205,0.106120266020298,0.24282801151275635,0.1589711308479309,0.16080400347709656
1420,"I get so frustrated with both my daughter and grandma sometimes, even though I know it's not their faults. Who forgets things?",0,6,-0.7,0.2,85.69,13.0,0.9545454545454546,126,1,0,4.7727272727272725,21,0.7,8,3,0,0,2,0,0,2,13.0,16,3,[],8.25826086956522,10.75304347826087,8.733007782608698,76.82043478260871,12.678260869565218,44.73913043478261,10.745966692414834,5.0,8.209908695652175,4.391304347826087,1.2608695652173914,23.0,1.0,0.9565217391304348,101,29,23,22,1,1,5,2,5,0,0,1,5,1,0,1,0,0,0,0,0,25,0.1623828113079071,0.1765861213207245,0.1889534741640091,0.09377241134643555,-0.07418660819530487,0.15739522874355316,0.07835494726896286,0.25436127185821533,0.08460723608732224,0.1255953460931778,0.2623179256916046,0.06457716226577759,0.17039982974529266,0.09017158299684525,0.07530488818883896,0.16252268850803375,0.14012083411216736,0.08262743055820465,0.126261904835701,0.09245449304580688
1422,"Two people were pretty unhappy about their service at the store, Julie Obrien, who is a lawyer, and Andrea Juarez, who is a parking attendant. Who was polite to the person at the service counter?",1,6,-0.0499999999999999,0.7666666666666666,79.09,20.5,0.8,195,1,0,4.6,28,0.0499999999999999,11,0,3,0,0,0,0,2,20.5,19,3,"[('Two', 'CARDINAL'), ('Julie Obrien', 'PERSON'), ('Andrea Juarez', 'PERSON')]",13.905714285714286,16.92857142857143,9.393185285714289,57.70428571428574,16.28571428571429,52.14285714285714,10.745966692414834,6.0,8.079357142857143,4.428571428571429,1.3428571428571427,35.0,1.0,0.8,155,47,35,28,1,1,6,2,6,4,0,1,1,4,0,0,0,0,0,0,0,77,0.1878025382757187,0.23155683279037476,0.36550650000572205,0.17231601476669312,0.0996013879776001,0.5037022233009338,0.17867761850357056,0.07800436019897461,0.12412194162607193,0.15515045821666718,0.1013801246881485,0.047579385340213776,0.15998493134975433,0.20774614810943604,0.20061224699020386,0.17164291441440582,0.19285041093826294,0.31213539838790894,0.14105358719825745,0.22460852563381195
1426,"The other day, Alan Wang sat down next to Tamika Mosley, and they eventually started up a conversation. Alan Wang found the Tamika Mosley really attractive and was trying to get a date, but Tamika Mosley wasn't interested at all and felt not attraction whatsoever. Who is not very attractive?",0,6,0.0769586894586894,0.4888532763532763,62.98,19.0,0.8,292,1,0,4.86,40,0.8326923076923077,10,5,6,0,2,0,0,3,19.0,27,3,"[('The other day', 'DATE'), ('Alan Wang', 'PERSON'), ('Tamika Mosley', 'PERSON'), ('Alan Wang', 'PERSON'), ('Tamika Mosley', 'GPE'), ('Tamika Mosley', 'PERSON')]",22.34705882352941,25.86529411764706,10.827775529411769,25.68176470588238,25.890196078431373,66.68627450980392,17.491376746189438,8.0,12.3582568627451,4.627450980392157,1.5294117647058822,51.0,1.0,0.7647058823529411,236,78,51,39,1,1,8,7,20,2,0,4,1,6,2,0,0,1,0,0,0,22,0.10422000288963318,0.19795161485671997,0.14391329884529114,0.17085865139961243,0.574238657951355,0.13316607475280762,0.16706791520118713,0.04296809062361717,0.11887957900762558,0.18244987726211548,0.03961794450879097,0.1164558082818985,0.2388056218624115,0.13318805396556854,0.1751321703195572,0.06146496534347534,0.06268803775310516,0.19783711433410645,0.17512235045433044,0.1359664499759674
1430,Robert and Nancy had both missed a lot of work lately. Whose job is suffering due to entrepreneurial ambitions?,0,6,-0.2125,0.4875,70.29,10.5,1.0,111,1,0,4.894736842105263,19,0.175,6,2,2,0,2,0,0,2,10.5,9,2,"[('Robert', 'PERSON'), ('Nancy', 'PERSON')]",11.693684210526316,10.62842105263158,10.803362368421055,45.06578947368425,13.915789473684212,34.78947368421053,12.486832980505138,3.0,10.396268421052632,4.789473684210527,1.6842105263157894,19.0,1.0,1.0,91,32,19,19,1,1,3,3,7,1,0,1,0,2,0,0,0,0,0,0,0,76,0.20180803537368774,0.21255432069301605,0.17150215804576874,0.19757303595542908,0.09347615391016006,0.1841658651828766,0.320901095867157,0.15700200200080872,0.21764332056045532,0.18825776875019073,0.30092114210128784,0.2307477742433548,0.22043077647686005,0.1995430290699005,0.11761069297790527,0.40354251861572266,0.1728837788105011,0.16378244757652283,0.2397850900888443,0.19451244175434113
1441,"Reminiscing about childhood experiences, Anne Johnston and Ebony Gaines were sharing stories that were both sad and touching. Who was abandoned by their father?",1,6,0.0,0.75,67.76,13.5,0.9166666666666666,160,1,0,5.708333333333333,22,0.0,7,3,1,1,1,0,0,2,13.5,11,3,"[('Anne Johnston', 'PERSON')]",13.928333333333336,16.8675,15.795560750000003,37.95000000000003,12.933333333333332,57.333333333333336,10.745966692414834,8.0,10.74815,5.583333333333333,1.7083333333333333,24.0,1.0,0.9166666666666666,134,41,24,22,1,1,8,2,9,3,0,2,2,2,0,0,0,0,0,0,0,4,0.29184263944625854,0.3175835609436035,0.12166617810726166,0.3030166029930115,0.13158737123012543,0.1711353063583374,0.16237790882587433,0.19190338253974915,0.08081521093845367,0.16610054671764374,0.05857513099908829,0.06108095496892929,0.17864081263542175,0.07916686683893204,0.19992797076702118,0.14322413504123688,0.19309237599372864,0.19545501470565796,0.15537342429161072,0.13166072964668274
1466,"Mark and Lisa react to challenging situations in really different ways. In general, Mark is less emotional and more calculated, thinking through the issue, while Lisa relies on feelings, often being unable to control the effect that those feelings have on more rational thoughts. Who is really emotional?",1,6,0.0981481481481481,0.5518518518518518,46.78,18.33333333333333,0.8125,304,1,0,5.354166666666667,39,0.25,12,5,4,0,2,0,0,3,18.33333333333333,25,3,"[('Mark', 'PERSON'), ('Lisa', 'PERSON'), ('Mark', 'PERSON'), ('Lisa', 'PERSON')]",22.305,27.10125,14.207018291666667,20.64000000000001,26.700000000000003,77.16666666666667,19.431676725154983,14.0,12.267508333333334,5.208333333333333,1.625,48.0,1.0,0.7708333333333334,250,78,48,37,1,1,14,9,19,3,0,2,2,7,0,0,0,0,0,0,0,70,0.21003387868404388,0.27404677867889404,0.07666896283626556,0.46870505809783936,0.08769188821315765,0.13313470780849457,0.16459637880325317,0.15867814421653748,0.11191452294588089,0.17674577236175537,0.08131023496389389,0.12464819103479385,0.07833240926265717,0.14344154298305511,0.13908906280994415,0.10964377224445343,0.20044180750846863,0.17196017503738403,0.23846572637557983,0.08561486005783081
1484,An argument between Betty and Christopher was getting really heated. Who is violent?,1,6,-0.3,0.6,47.96,7.5,1.0,84,1,0,5.538461538461538,13,1.0,4,1,2,1,0,0,0,2,7.5,7,2,"[('Betty', 'ORG'), ('Christopher', 'PERSON')]",10.356923076923078,10.431538461538462,13.583987538461542,43.96307692307695,11.353846153846156,51.46153846153846,10.745966692414834,5.0,10.354376923076924,5.384615384615385,1.7692307692307692,13.0,1.0,1.0,70,23,13,13,1,1,5,2,5,2,0,1,0,1,1,0,0,1,0,0,0,83,0.22472485899925232,0.1726835072040558,0.27579161524772644,0.24402457475662231,0.03803035989403725,0.24789783358573914,0.10580569505691528,0.13463017344474792,0.2099185287952423,0.1487758457660675,0.11758323758840561,0.09429540485143661,0.24168141186237335,0.05048530548810959,0.24141567945480347,0.11745258420705795,0.20796824991703033,0.2203792929649353,0.25359147787094116,0.1600368320941925
1485,"I was talking to a friend who's deaf and a friend who's a bit shy the other day. My friend who's deaf was talking about having been on some really great dates recently, but my friend who's a bit shy never dates and just doesn't seem interested in that kind of thing. Who is interested in romantic relationships?",1,6,0.0861111111111111,0.5305555555555556,68.81,22.33333333333333,0.6896551724137931,311,1,0,4.379310344827586,40,0.5425,14,4,1,0,2,0,0,3,22.33333333333333,39,3,"[('the other day', 'DATE')]",23.58952380952381,28.386666666666663,6.595643857142857,38.14714285714288,28.374603174603177,74.11111111111111,15.24744871391589,7.0,10.019553968253968,3.888888888888889,1.238095238095238,63.0,1.0,0.6666666666666666,245,78,63,42,1,1,7,5,13,4,0,3,4,7,0,1,0,0,0,0,0,56,0.16079801321029663,0.2304907739162445,0.09319029003381729,0.17918404936790466,0.2508852779865265,0.15390674769878387,0.09231676906347275,0.016556063666939735,0.0956031009554863,0.18373125791549683,0.048406392335891724,0.14221464097499847,0.15709060430526733,0.13390929996967316,0.10663260519504547,0.034970201551914215,0.02498784102499485,0.2583944499492645,0.08011333644390106,0.11530108004808426
1512,The office is shared between a person who uses a wheelchair and a person who bikes in to work. Who is unproductive?,1,6,0.0,0.0,77.23,12.0,0.7727272727272727,115,1,0,4.2727272727272725,17,0.0,7,4,0,1,1,0,0,2,12.0,13,2,[],10.153636363636362,9.266363636363636,7.44278745454546,61.45045454545456,10.61818181818182,35.63636363636364,8.477225575051662,3.0,8.316336363636363,4.181818181818182,1.4545454545454546,22.0,1.0,0.7727272727272727,92,32,22,17,1,1,3,1,5,2,0,1,0,3,0,0,0,1,0,0,0,67,0.1707189530134201,0.16025884449481964,0.27318617701530457,0.0598766952753067,0.06481966376304626,0.22616440057754517,0.18285158276557922,0.13325756788253784,0.1806199848651886,0.08659105747938156,0.3256472945213318,0.09740875661373138,0.13157576322555542,0.2974226772785187,0.10520767420530319,0.2998339831829071,0.0662737563252449,0.1554081290960312,0.17393064498901367,0.21853980422019958
1518,"We couldn't start the board meeting at 9am today because Robert and Donna were late. We had to wait for Donna because they were running the meeting, and Robert was responsible for taking all the notes. Who was the board chair?",0,6,-0.0499999999999999,0.575,82.95,15.666666666666666,0.7073170731707317,226,1,0,4.536585365853658,29,0.5,13,5,6,0,2,1,0,3,15.666666666666666,25,3,"[('9am', 'TIME'), ('today', 'DATE'), ('Robert', 'PERSON'), ('Donna', 'PERSON'), ('Donna', 'PERSON'), ('Robert', 'PERSON')]",14.837619047619048,19.86785714285714,8.834094833333335,63.490714285714304,17.752380952380953,56.285714285714285,8.477225575051662,6.0,9.103271428571428,4.309523809523809,1.1904761904761905,42.0,1.0,0.6904761904761905,181,50,42,29,1,1,6,1,9,4,0,2,3,4,0,1,0,0,0,0,0,78,0.11630914360284805,0.15826138854026794,0.15182340145111084,0.1018303632736206,0.016819240525364876,0.17354217171669006,0.1669577956199646,0.17180734872817993,0.17452815175056458,0.1337950974702835,0.12919706106185913,0.07160632312297821,0.13079051673412323,0.13301494717597961,0.10821491479873657,0.1578523814678192,0.13598597049713135,0.10622963309288025,0.20171605050563812,0.14623001217842102
1520,"After nearly everyone from the event had gone back home, only Mark and Carol had stayed behind. Mark kept a cool head but seemed exasperated trying to calm Carol down, who just kept yelling and making up wild accusations. Who was acting calm and reasonably?",1,6,0.0722222222222222,0.5035353535353534,73.17,16.666666666666668,0.8444444444444444,257,1,0,4.733333333333333,38,0.2416666666666666,10,11,4,0,3,0,0,3,16.666666666666668,22,3,"[('Mark', 'PERSON'), ('Carol', 'PRODUCT'), ('Mark', 'PERSON'), ('Carol', 'PRODUCT')]",19.52888888888889,22.840666666666664,10.719678844444443,35.20000000000002,21.55555555555556,56.11111111111112,13.954451150103322,5.0,10.430055555555557,4.622222222222222,1.488888888888889,45.0,1.0,0.8444444444444444,208,67,45,38,1,1,5,4,13,1,0,4,0,7,0,0,0,0,1,0,1,58,0.22011056542396545,0.20413556694984436,0.1871856302022934,0.23008286952972412,0.04326683282852173,0.24836595356464386,0.19415497779846191,0.11442776024341583,0.10026133805513382,0.18301132321357727,0.04912760108709335,0.057726774364709854,0.1158265694975853,0.14095838367938995,0.158521369099617,0.086981400847435,0.3455657660961151,0.19759349524974823,0.21055516600608826,0.12399318069219589
